replicate,policy,q_spec,behavior,method,estimate,se,lower,upper,truth
5,always_small,correct,known,ipw,0.24967860431791283,0.1175820948802472,0.01921769835262832,0.48013951028319735,0.3077266793681609
5,always_small,correct,known,gcomp,0.28746586877973945,,,,0.3077266793681609
5,always_small,correct,known,dr,0.3634677609336433,0.08404058298775806,0.1987482182776375,0.5281873035896492,0.3077266793681609
5,failure_escalation,correct,known,ipw,0.4825499358033964,0.09976573704037224,0.28700909120426676,0.678090780402526,0.3664395685723932
5,failure_escalation,correct,known,gcomp,0.3592133001697448,,,,0.3664395685723932
5,failure_escalation,correct,known,dr,0.4319054859049928,0.06700825994126351,0.3005692964201163,0.5632416753898692,0.3664395685723932
5,soft_escalation,correct,known,ipw,0.4150288289392333,0.05381323061726851,0.30955489692938704,0.5205027609490795,0.3617162173344457
5,soft_escalation,correct,known,gcomp,0.3555036297315096,,,,0.3617162173344457
5,soft_escalation,correct,known,dr,0.3974377963197314,0.037592163392772784,0.32375715606989675,0.4711184365695661,0.3617162173344457
6,always_small,correct,known,ipw,0.6663312809177508,0.46852308494622297,-0.25197396557684615,1.5846365274123477,0.3077266793681609
6,always_small,correct,known,gcomp,0.3248371386232778,,,,0.3077266793681609
6,always_small,correct,known,dr,0.47669190990821214,0.21485274869448084,0.055580522467029714,0.8978032973493946,0.3077266793681609
6,failure_escalation,correct,known,ipw,0.4143520169018487,0.07811668707263171,0.26124331023949054,0.5674607235642068,0.3664395685723932
6,failure_escalation,correct,known,gcomp,0.36891388509344186,,,,0.3664395685723932
6,failure_escalation,correct,known,dr,0.3687928224648963,0.05561120133753165,0.2597948678433343,0.47779077708645834,0.3664395685723932
6,soft_escalation,correct,known,ipw,0.3761688367834005,0.042979579854294035,0.29192886026898424,0.4604088132978168,0.3617162173344457
6,soft_escalation,correct,known,gcomp,0.36472035704739564,,,,0.3617162173344457
6,soft_escalation,correct,known,dr,0.355536057242166,0.03174611944512748,0.2933136631297162,0.41775845135461587,0.3617162173344457
7,always_small,correct,known,ipw,0.15235303346566959,0.06399839301462673,0.0269161831570012,0.277789883774338,0.3077266793681609
7,always_small,correct,known,gcomp,0.274536773778942,,,,0.3077266793681609
7,always_small,correct,known,dr,0.5756189655552594,0.3039994014271206,-0.020219861241897008,1.1714577923524159,0.3077266793681609
7,failure_escalation,correct,known,ipw,0.3657405694261484,0.07183478568270399,0.2249443894880486,0.5065367493642482,0.3664395685723932
7,failure_escalation,correct,known,gcomp,0.37076623495983146,,,,0.3664395685723932
7,failure_escalation,correct,known,dr,0.3509519733592175,0.050403700642217955,0.2521607201004703,0.44974322661796473,0.3664395685723932
7,soft_escalation,correct,known,ipw,0.34927957577197366,0.03934237474089429,0.27216852127982083,0.4263906302641265,0.3617162173344457
7,soft_escalation,correct,known,gcomp,0.3633367610117272,,,,0.3617162173344457
7,soft_escalation,correct,known,dr,0.3386754122396122,0.02921185870188474,0.2814201691839181,0.39593065529530624,0.3617162173344457
8,always_small,correct,known,ipw,0.47792735549787674,0.3213830945173663,-0.1519835097561612,1.1078382207519146,0.3077266793681609
8,always_small,correct,known,gcomp,0.3328408160924043,,,,0.3077266793681609
8,always_small,correct,known,dr,0.4000287633979351,0.2570546736480086,-0.10379839695216181,0.9038559237480319,0.3077266793681609
8,failure_escalation,correct,known,ipw,0.4867263741250067,0.08363322791683322,0.3228052474080136,0.6506475008419998,0.3664395685723932
8,failure_escalation,correct,known,gcomp,0.37358343520786985,,,,0.3664395685723932
8,failure_escalation,correct,known,dr,0.4298663521738351,0.05018181264126231,0.331509999396961,0.5282227049507092,0.3664395685723932
8,soft_escalation,correct,known,ipw,0.447513757164793,0.04596634441446101,0.35741972211244943,0.5376077922171366,0.3617162173344457
8,soft_escalation,correct,known,gcomp,0.3709175482897036,,,,0.3617162173344457
8,soft_escalation,correct,known,dr,0.4156169674805207,0.02925611669830802,0.35827497875183695,0.4729589562092044,0.3617162173344457
9,always_small,correct,known,ipw,0.3260005706156143,0.1218767908146798,0.08712206061884192,0.5648790806123867,0.3077266793681609
9,always_small,correct,known,gcomp,0.296315812616841,,,,0.3077266793681609
9,always_small,correct,known,dr,0.3536100350015466,0.08019499674577774,0.19642784137982222,0.5107922286232709,0.3077266793681609
9,failure_escalation,correct,known,ipw,0.430675528577337,0.07667639648349002,0.28038979146969656,0.5809612656849774,0.3664395685723932
9,failure_escalation,correct,known,gcomp,0.3684597929849363,,,,0.3664395685723932
9,failure_escalation,correct,known,dr,0.3729124840331579,0.052845142279421914,0.26933600516549094,0.4764889629008249,0.3664395685723932
9,soft_escalation,correct,known,ipw,0.40144768196594727,0.042031409294989504,0.31906611974776783,0.4838292441841267,0.3617162173344457
9,soft_escalation,correct,known,gcomp,0.3628082901830288,,,,0.3617162173344457
9,soft_escalation,correct,known,dr,0.36274979205087615,0.030372174701724708,0.3032203296354957,0.4222792544662566,0.3617162173344457
10,always_small,correct,known,ipw,0.2451243963525836,0.14905022732526385,-0.04701404920493357,0.5372628419101008,0.3077266793681609
10,always_small,correct,known,gcomp,0.31699558516478554,,,,0.3077266793681609
10,always_small,correct,known,dr,0.2222974117614774,0.1536204742644429,-0.07879871779683065,0.5233935413197854,0.3077266793681609
10,failure_escalation,correct,known,ipw,0.36807456624130086,0.0731381851084515,0.22472372342873592,0.5114254090538658,0.3664395685723932
10,failure_escalation,correct,known,gcomp,0.34746070663398926,,,,0.3664395685723932
10,failure_escalation,correct,known,dr,0.35030335613617336,0.051077881731161866,0.2501907079430961,0.4504160043292506,0.3664395685723932
10,soft_escalation,correct,known,ipw,0.3775475269967608,0.04094308192047103,0.2972990864326376,0.45779596756088403,0.3617162173344457
10,soft_escalation,correct,known,gcomp,0.34548945650798374,,,,0.3617162173344457
10,soft_escalation,correct,known,dr,0.3574285619699223,0.030001456406292502,0.29862570741358896,0.4162314165262556,0.3617162173344457
11,always_small,correct,known,ipw,0.21707388979037004,0.12395024902620788,-0.025868598300997414,0.4600163778817375,0.3077266793681609
11,always_small,correct,known,gcomp,0.34275218519986417,,,,0.3077266793681609
11,always_small,correct,known,dr,0.35215435741673257,0.0739195369499605,0.20727206499481,0.49703664983865514,0.3077266793681609
11,failure_escalation,correct,known,ipw,0.4987934247852574,0.07988696385787082,0.34221497562383063,0.6553718739466842,0.3664395685723932
11,failure_escalation,correct,known,gcomp,0.39077456759156165,,,,0.3664395685723932
11,failure_escalation,correct,known,dr,0.4242277878457016,0.05349693205083081,0.3193738010260732,0.52908177466533,0.3664395685723932
11,soft_escalation,correct,known,ipw,0.42894464586481856,0.043219250854767945,0.3442349141894734,0.5136543775401637,0.3617162173344457
11,soft_escalation,correct,known,gcomp,0.38585640785136227,,,,0.3617162173344457
11,soft_escalation,correct,known,dr,0.3935856647592015,0.030343142467306405,0.33411310552328094,0.453058223995122,0.3617162173344457
12,always_small,correct,known,ipw,0.11582905438672936,0.09035850474028032,-0.061273614904220064,0.2929317236776788,0.3077266793681609
12,always_small,correct,known,gcomp,0.29911492332218204,,,,0.3077266793681609
12,always_small,correct,known,dr,-0.002202123321583012,0.2762373707297983,-0.5436273699519877,0.5392231233088217,0.3077266793681609
12,failure_escalation,correct,known,ipw,0.3440251077130115,0.07354784037629077,0.1998713405754816,0.48817887485054134,0.3664395685723932
12,failure_escalation,correct,known,gcomp,0.3876804297522701,,,,0.3664395685723932
12,failure_escalation,correct,known,dr,0.3987544632982529,0.048391701067874396,0.3039067292052191,0.49360219739128675,0.3664395685723932
12,soft_escalation,correct,known,ipw,0.35220560917744487,0.040471535899198614,0.2728813988150156,0.4315298195398741,0.3617162173344457
12,soft_escalation,correct,known,gcomp,0.3803916509780655,,,,0.3617162173344457
12,soft_escalation,correct,known,dr,0.38494357019942965,0.027952652892593827,0.33015637052994573,0.4397307698689136,0.3617162173344457
13,always_small,correct,known,ipw,0.4012639944558793,0.2713823911857291,-0.13064549226814975,0.9331734811799084,0.3077266793681609
13,always_small,correct,known,gcomp,0.27504422270309087,,,,0.3077266793681609
13,always_small,correct,known,dr,0.3665395539805285,0.1276012917291912,0.11644102219131375,0.6166380857697433,0.3077266793681609
13,failure_escalation,correct,known,ipw,0.47114119432261886,0.08576778079663655,0.30303634396121126,0.6392460446840265,0.3664395685723932
13,failure_escalation,correct,known,gcomp,0.3503250923252999,,,,0.3664395685723932
13,failure_escalation,correct,known,dr,0.47131130492471796,0.05455213987175935,0.3643891107760696,0.5782334990733663,0.3664395685723932
13,soft_escalation,correct,known,ipw,0.407757140478609,0.046768834535961375,0.3160902247881247,0.4994240561690933,0.3617162173344457
13,soft_escalation,correct,known,gcomp,0.3431038851203846,,,,0.3617162173344457
13,soft_escalation,correct,known,dr,0.4021960202124707,0.031317403584300345,0.340813909187242,0.46357813123769936,0.3617162173344457
14,always_small,correct,known,ipw,0.3287010281240247,0.2529641918951558,-0.16710878799048062,0.82451084423853,0.3077266793681609
14,always_small,correct,known,gcomp,0.2855694621778469,,,,0.3077266793681609
14,always_small,correct,known,dr,0.18824005752844072,0.13014331041470226,-0.06684083088437567,0.44332094594125715,0.3077266793681609
14,failure_escalation,correct,known,ipw,0.29026359331746227,0.06177238716011213,0.1691897144836425,0.411337472151282,0.3664395685723932
14,failure_escalation,correct,known,gcomp,0.3465322506267505,,,,0.3664395685723932
14,failure_escalation,correct,known,dr,0.290149265927992,0.04389578039589621,0.20411353635203544,0.37618499550394857,0.3664395685723932
14,soft_escalation,correct,known,ipw,0.29900500538254643,0.03434159590544339,0.23169547740787738,0.3663145333572155,0.3617162173344457
14,soft_escalation,correct,known,gcomp,0.3422283385243002,,,,0.3617162173344457
14,soft_escalation,correct,known,dr,0.29974514551511783,0.025665271472525526,0.2494412134289678,0.35004907760126786,0.3617162173344457
15,always_small,correct,known,ipw,0.07633800700685912,0.042314719809758386,-0.0065988438202673055,0.15927485783398554,0.3077266793681609
15,always_small,correct,known,gcomp,0.27268195191861944,,,,0.3077266793681609
15,always_small,correct,known,dr,0.12635513663350562,0.0887462864519012,-0.04758758481222075,0.300297858079232,0.3077266793681609
15,failure_escalation,correct,known,ipw,0.43968567888541593,0.07838118434538814,0.2860585575684552,0.5933128002023766,0.3664395685723932
15,failure_escalation,correct,known,gcomp,0.3610862755485873,,,,0.3664395685723932
15,failure_escalation,correct,known,dr,0.4019413563053292,0.05493804088294006,0.29426279617476664,0.5096199164358917,0.3664395685723932
15,soft_escalation,correct,known,ipw,0.38275306853307484,0.04260000458292177,0.29925705955054815,0.4662490775156015,0.3617162173344457
15,soft_escalation,correct,known,gcomp,0.3548111956278276,,,,0.3617162173344457
15,soft_escalation,correct,known,dr,0.3723203328694883,0.031151133671734624,0.3112641108728884,0.43337655486608817,0.3617162173344457
16,always_small,correct,known,ipw,0.15588625689876615,0.08959529867304517,-0.019720528500402373,0.33149304229793464,0.3077266793681609
16,always_small,correct,known,gcomp,0.26936524381722193,,,,0.3077266793681609
16,always_small,correct,known,dr,0.2759702013363988,0.05245621477922663,0.17315602036911465,0.378784382303683,0.3077266793681609
16,failure_escalation,correct,known,ipw,0.39420838073124603,0.07481785286366695,0.24756538911845882,0.5408513723440332,0.3664395685723932
16,failure_escalation,correct,known,gcomp,0.36247325075222686,,,,0.3664395685723932
16,failure_escalation,correct,known,dr,0.34093498369298414,0.05071090250533446,0.2415416147825286,0.44032835260343967,0.3664395685723932
16,soft_escalation,correct,known,ipw,0.3701106183096043,0.041106198392586155,0.2895424694601354,0.4506787671590732,0.3617162173344457
16,soft_escalation,correct,known,gcomp,0.35637564203554073,,,,0.3617162173344457
16,soft_escalation,correct,known,dr,0.34135187691500823,0.02921919452708402,0.2840822556419236,0.3986214981880929,0.3617162173344457
17,always_small,correct,known,ipw,0.2077030944488878,0.1465543482303664,-0.07954342808263032,0.4949496169804059,0.3077266793681609
17,always_small,correct,known,gcomp,0.2882708344271764,,,,0.3077266793681609
17,always_small,correct,known,dr,0.30776884950253397,0.0724817150989405,0.1657046879086106,0.44983301109645735,0.3077266793681609
17,failure_escalation,correct,known,ipw,0.4674018560361609,0.08234799508422823,0.30599978567107355,0.6288039264012483,0.3664395685723932
17,failure_escalation,correct,known,gcomp,0.35294439786581855,,,,0.3664395685723932
17,failure_escalation,correct,known,dr,0.38898389746700784,0.0555461844759912,0.2801133758940651,0.4978544190399506,0.3664395685723932
17,soft_escalation,correct,known,ipw,0.40882221801250956,0.04491921755468006,0.32078055160533664,0.4968638844196825,0.3617162173344457
17,soft_escalation,correct,known,gcomp,0.34980022307638275,,,,0.3617162173344457
17,soft_escalation,correct,known,dr,0.3717647764814278,0.03153640482752064,0.30995342301948736,0.43357612994336825,0.3617162173344457
18,always_small,correct,known,ipw,0.15755465673223723,0.08130384894818823,-0.0018008872062117154,0.3169102006706862,0.3077266793681609
18,always_small,correct,known,gcomp,0.3074566184672141,,,,0.3077266793681609
18,always_small,correct,known,dr,0.33170791536584177,0.043527587312246575,0.24639384423383848,0.41702198649784505,0.3077266793681609
18,failure_escalation,correct,known,ipw,0.3770577275144789,0.08759344877186379,0.2053745679216259,0.5487408871073319,0.3664395685723932
18,failure_escalation,correct,known,gcomp,0.39001556472653676,,,,0.3664395685723932
18,failure_escalation,correct,known,dr,0.38062381395788436,0.05701054260376442,0.2688831504545061,0.4923644774612626,0.3664395685723932
18,soft_escalation,correct,known,ipw,0.3823954969463114,0.048151610603889027,0.2880183401626889,0.47677265372993394,0.3617162173344457
18,soft_escalation,correct,known,gcomp,0.38113715477162974,,,,0.3617162173344457
18,soft_escalation,correct,known,dr,0.38644397639184186,0.03287245384402696,0.322013966857549,0.4508739859261347,0.3617162173344457
19,always_small,correct,known,ipw,1.1781660706991917,1.1507324079345018,-1.0772694488524317,3.433601590250815,0.3077266793681609
19,always_small,correct,known,gcomp,0.2942439329393231,,,,0.3077266793681609
19,always_small,correct,known,dr,1.041527541942902,0.799630598635209,-0.5257484313821077,2.608803515267912,0.3077266793681609
19,failure_escalation,correct,known,ipw,0.44210453536070465,0.07640801366658373,0.2923448285742005,0.5918642421472088,0.3664395685723932
19,failure_escalation,correct,known,gcomp,0.37838786946951175,,,,0.3664395685723932
19,failure_escalation,correct,known,dr,0.38822598010829884,0.05113375550829095,0.2880038193120486,0.4884481409045491,0.3664395685723932
19,soft_escalation,correct,known,ipw,0.3943357890798922,0.041809537474922075,0.31238909562904493,0.47628248253073946,0.3617162173344457
19,soft_escalation,correct,known,gcomp,0.3708553985488234,,,,0.3617162173344457
19,soft_escalation,correct,known,dr,0.3677721690151668,0.029394139701613413,0.3101596552000045,0.4253846828303291,0.3617162173344457
20,always_small,correct,known,ipw,0.10203884191688081,0.0893105080807355,-0.07300975392136075,0.27708743775512235,0.3077266793681609
20,always_small,correct,known,gcomp,0.3287050070452562,,,,0.3077266793681609
20,always_small,correct,known,dr,0.3202851786608134,0.04443682224540909,0.2331890070598116,0.4073813502618152,0.3077266793681609
20,failure_escalation,correct,known,ipw,0.29834566932570045,0.06913132750391988,0.16284826741801747,0.4338430712333834,0.3664395685723932
20,failure_escalation,correct,known,gcomp,0.40295463273709947,,,,0.3664395685723932
20,failure_escalation,correct,known,dr,0.3485660296803859,0.050993112946567005,0.24861952830511458,0.44851253105565725,0.3664395685723932
20,soft_escalation,correct,known,ipw,0.3192415084988421,0.038052375519536795,0.24465885248054997,0.3938241645171342,0.3617162173344457
20,soft_escalation,correct,known,gcomp,0.3965431632762447,,,,0.3617162173344457
20,soft_escalation,correct,known,dr,0.35713544452985996,0.0291651258197942,0.29997179792306333,0.4142990911366566,0.3617162173344457
21,always_small,correct,known,ipw,0.04875758206716208,0.0375798286894564,-0.024898882164172458,0.12241404629849661,0.3077266793681609
21,always_small,correct,known,gcomp,0.26502244151965076,,,,0.3077266793681609
21,always_small,correct,known,dr,0.07671714288596945,0.1752478628135086,-0.2667686682285074,0.42020295400044627,0.3077266793681609
21,failure_escalation,correct,known,ipw,0.36616645967443023,0.07852922311392167,0.21224918237114376,0.5200837369777167,0.3664395685723932
21,failure_escalation,correct,known,gcomp,0.36474880421014616,,,,0.3664395685723932
21,failure_escalation,correct,known,dr,0.32189965784528485,0.05404885009735317,0.21596391165447265,0.42783540403609704,0.3664395685723932
21,soft_escalation,correct,known,ipw,0.361602287258995,0.043234811660564046,0.2768620564042895,0.4463425181137005,0.3617162173344457
21,soft_escalation,correct,known,gcomp,0.35825827310146047,,,,0.3617162173344457
21,soft_escalation,correct,known,dr,0.3252250440206984,0.0316237667387517,0.2632424612127451,0.38720762682865173,0.3617162173344457
22,always_small,correct,known,ipw,0.47598527275284974,0.31724140489627656,-0.14580788084385232,1.0977784263495518,0.3077266793681609
22,always_small,correct,known,gcomp,0.28951816216121046,,,,0.3077266793681609
22,always_small,correct,known,dr,0.49839543819594884,0.25880770764846767,-0.0088676687950478,1.0056585451869455,0.3077266793681609
22,failure_escalation,correct,known,ipw,0.3909674168683274,0.07332845746703631,0.24724364023293624,0.5346911935037186,0.3664395685723932
22,failure_escalation,correct,known,gcomp,0.3760704084312388,,,,0.3664395685723932
22,failure_escalation,correct,known,dr,0.39992552722177044,0.05087465711066365,0.3002111992848697,0.49963985515867115,0.3664395685723932
22,soft_escalation,correct,known,ipw,0.39890648530588024,0.04141176238088277,0.31773943103935004,0.48007353957241045,0.3617162173344457
22,soft_escalation,correct,known,gcomp,0.3683758958127683,,,,0.3617162173344457
22,soft_escalation,correct,known,dr,0.39431624421513195,0.03024181054446585,0.3350422955479789,0.453590192882285,0.3617162173344457
23,always_small,correct,known,ipw,0.04137063740954558,0.02386940913790378,-0.00541340450074583,0.08815467931983699,0.3077266793681609
23,always_small,correct,known,gcomp,0.2878849523561547,,,,0.3077266793681609
23,always_small,correct,known,dr,0.1032566893818396,0.13911308598430835,-0.16940495914740475,0.375918337911084,0.3077266793681609
23,failure_escalation,correct,known,ipw,0.3744148655317275,0.0762465799627674,0.22497156880470337,0.5238581622587516,0.3664395685723932
23,failure_escalation,correct,known,gcomp,0.38721702969261057,,,,0.3664395685723932
23,failure_escalation,correct,known,dr,0.3809542831425645,0.04971628383001809,0.28351036683572906,0.4783981994494,0.3664395685723932
23,soft_escalation,correct,known,ipw,0.38600806656693537,0.04207008295290838,0.30355070397923495,0.4684654291546358,0.3617162173344457
23,soft_escalation,correct,known,gcomp,0.37714270860918336,,,,0.3617162173344457
23,soft_escalation,correct,known,dr,0.38500236494252865,0.028815312467784324,0.32852435250567136,0.44148037737938595,0.3617162173344457
24,always_small,correct,known,ipw,0.9733697428870114,0.8469476960112746,-0.6866477412950869,2.6333872270691097,0.3077266793681609
24,always_small,correct,known,gcomp,0.29393293666924847,,,,0.3077266793681609
24,always_small,correct,known,dr,0.8812269514391683,0.5917737170425563,-0.2786495339642422,2.0411034368425787,0.3077266793681609
24,failure_escalation,correct,known,ipw,0.27873549419652116,0.06622585671291467,0.1489328150392084,0.4085381733538339,0.3664395685723932
24,failure_escalation,correct,known,gcomp,0.35227686720280077,,,,0.3664395685723932
24,failure_escalation,correct,known,dr,0.33774061428179764,0.050200645139623405,0.23934734980813577,0.4361338787554595,0.3664395685723932
24,soft_escalation,correct,known,ipw,0.2929512484309633,0.03669252153506196,0.2210339062222419,0.36486859063968474,0.3617162173344457
24,soft_escalation,correct,known,gcomp,0.34769279882225107,,,,0.3617162173344457
24,soft_escalation,correct,known,dr,0.3340831666921775,0.028904733646315805,0.27742988874539853,0.3907364446389565,0.3617162173344457
25,always_small,correct,known,ipw,0.37841211118099,0.325244418910032,-0.2590669498826727,1.0158911722446526,0.3077266793681609
25,always_small,correct,known,gcomp,0.3415633480796468,,,,0.3077266793681609
25,always_small,correct,known,dr,0.4429332875116392,0.22196018189118136,0.00789133100492373,0.8779752440183546,0.3077266793681609
25,failure_escalation,correct,known,ipw,0.3154228468383941,0.06776323565351039,0.18260690495751375,0.4482387887192745,0.3664395685723932
25,failure_escalation,correct,known,gcomp,0.39062079876435973,,,,0.3664395685723932
25,failure_escalation,correct,known,dr,0.36071060899464535,0.04982132281876938,0.2630608162698574,0.4583604017194333,0.3664395685723932
25,soft_escalation,correct,known,ipw,0.3539714282776537,0.038424519476589446,0.2786593701035384,0.429283486451769,0.3617162173344457
25,soft_escalation,correct,known,gcomp,0.3844612130798996,,,,0.3617162173344457
25,soft_escalation,correct,known,dr,0.37566904305128324,0.02909483123201422,0.3186431738365354,0.4326949122660311,0.3617162173344457
26,always_small,correct,known,ipw,0.32395754807167,0.2370915155727322,-0.14074182245088512,0.7886569185942252,0.3077266793681609
26,always_small,correct,known,gcomp,0.3185904639081296,,,,0.3077266793681609
26,always_small,correct,known,dr,0.27939647450384764,0.16023317310926025,-0.03466054479030245,0.5934534937979977,0.3077266793681609
26,failure_escalation,correct,known,ipw,0.3311694788070266,0.06840244482520536,0.19710068694962407,0.4652382706644291,0.3664395685723932
26,failure_escalation,correct,known,gcomp,0.360951384868255,,,,0.3664395685723932
26,failure_escalation,correct,known,dr,0.37762051724997653,0.049440790334922165,0.2807165681935291,0.474524466306424,0.3664395685723932
26,soft_escalation,correct,known,ipw,0.3301770270828768,0.037582274897200126,0.2565157682843645,0.40383828588138904,0.3617162173344457
26,soft_escalation,correct,known,gcomp,0.3586200890650734,,,,0.3617162173344457
26,soft_escalation,correct,known,dr,0.36308942123370663,0.028458057374785222,0.3073116287791276,0.41886721368828567,0.3617162173344457
27,always_small,correct,known,ipw,0.0852206545505297,0.04990142561122519,-0.01258613964747167,0.18302744874853105,0.3077266793681609
27,always_small,correct,known,gcomp,0.30223851564704374,,,,0.3077266793681609
27,always_small,correct,known,dr,0.24752823565873616,0.09537146793668037,0.060600158502842644,0.4344563128146297,0.3077266793681609
27,failure_escalation,correct,known,ipw,0.2446426939300283,0.06515686232444123,0.11693524377412348,0.37235014408593314,0.3664395685723932
27,failure_escalation,correct,known,gcomp,0.3664120526723741,,,,0.3664395685723932
27,failure_escalation,correct,known,dr,0.3310814625504719,0.05159024649655333,0.22996457941722737,0.4321983456837164,0.3664395685723932
27,soft_escalation,correct,known,ipw,0.30162180493963714,0.0369986035328121,0.22910454201532543,0.37413906786394885,0.3617162173344457
27,soft_escalation,correct,known,gcomp,0.361381165892616,,,,0.3617162173344457
27,soft_escalation,correct,known,dr,0.3537650320785025,0.02973343448020859,0.29548750049729366,0.41204256365971137,0.3617162173344457
28,always_small,correct,known,ipw,0.04386955469467044,0.03308146538960545,-0.020970117468956245,0.10870922685829712,0.3077266793681609
28,always_small,correct,known,gcomp,0.30254280266787553,,,,0.3077266793681609
28,always_small,correct,known,dr,-0.7415524650595972,0.9295807485571712,-2.5635307322316527,1.0804258021124582,0.3077266793681609
28,failure_escalation,correct,known,ipw,0.28736199366668747,0.07925423841915528,0.1320236863651431,0.4427003009682318,0.3664395685723932
28,failure_escalation,correct,known,gcomp,0.3779285534822937,,,,0.3664395685723932
